ticker,K,M,S,T,r,q,ask,bid,mid,iv_ask,iv_mid,iv_bid,last_price,volume,volume_1d,open_interest,theo_iv,theo_price,parity,delta_last,gamma_last,theta_last,vega_last,delta_mid,gamma_mid,theta_mid,vega_mid,rho_mid,ival,true,ylast,days_ex,FF,x
SPX 5/16/25 P5950,5950,1.1535033347242198,5158.2,0.06774150177574821,0.04548025,0.01846128,787.099853515625,784.400146484375,785.75,0.241045989990234,0.208471698760986,,730.0,54.0,1.0,3416.0,0.235570101121925,783.814928980843,791.7998046875,-1.0,,,,-0.992651343345642,0.00332443998195231,-0.183219268918037,0.265241801738739,-0.0399551317095757,829.080078125,814.796552767002,631.739990234375,24.7256481481481,5167.649727674457,0.14097323252698804
SPX 5/16/25 P5955,5955,1.1544726652576,5158.2,0.06774150177574821,0.04548025,0.01846128,800.099853515625,782.39990234375,791.2498779296875,0.313711528778076,0.199780750274658,,502.040008544922,,,284.0,0.235864932525797,788.752881918484,796.7998046875,-0.971067011356354,,,,-0.994718551635742,0.00250869942829013,-0.153585627675056,0.191788598895073,-0.0400606580078602,834.080078125,819.781694140236,502.040008544922,24.7256481481481,5167.649727674457,0.14181321577671313
SPX 5/16/25 P5960,5960,1.15544199579099,5158.2,0.06774150177574821,0.04548025,0.01846128,805.099853515625,787.39990234375,796.2498779296875,0.31682449340820296,0.212009868621826,,515.760009765625,,,220.0,0.23616674473809698,793.692504745948,801.7998046875,-0.972929000854492,,,,-0.992432117462158,0.00336243212223053,-0.188879877328873,0.272804111242294,-0.0400164127349854,839.080078125,824.766835513471,515.760009765625,24.7256481481481,5167.649727674457,0.14265249404670818
SPX 5/16/25 P5965,5965,1.15641132632437,5158.2,0.06774150177574821,0.04548025,0.01846128,810.0,792.2998046875,801.14990234375,0.316134300231934,0.197816047668457,,536.630004882812,,,60.0,0.236475390792963,798.633733295988,806.7998046875,-0.969940006732941,,,,-0.995447337627411,0.00217878120020032,-0.14457505941391,0.164928495883942,-0.0401531383395195,844.080078125,829.751976886706,536.630004882812,24.7256481481481,5167.649727674457,0.1434910685193291
SPX 5/16/25 P5970,5970,1.15738065685775,5158.2,0.06774150177574821,0.04548025,0.01846128,815.0,797.2998046875,806.14990234375,0.31925989151001,0.211468830108643,,525.159973144531,,,372.0,0.236790726586275,803.576496950728,811.7998046875,-0.977773010730743,,,,-0.993092894554138,0.00308724539354444,-0.181017458438873,0.249838173389435,-0.0401065312325954,849.080078125,834.737118259941,525.159973144531,24.7256481481481,5167.649727674457,0.14432894037396046
SPX 5/16/25 P5975,5975,1.15834998739113,5158.2,0.06774150177574821,0.04548025,0.01846128,820.300048828125,801.299987792969,810.800018310547,0.32281185150146496,0.19489133834838898,,533.02001953125,,,2217.0,0.237112610863466,808.520737141871,816.7998046875,-0.977903008460999,,,,-0.996209621429443,0.00182555860374123,-0.134863764047623,0.136153757572174,-0.040246769785881,854.080078125,839.722259633175,533.02001953125,24.7256481481481,5167.649727674457,0.14516611078702396
SPX 5/16/25 P5980,5980,1.15931931792451,5158.2,0.06774150177574821,0.04548025,0.01846128,824.89990234375,807.199951171875,816.0499267578125,0.321677665710449,0.21064237594604499,,284.399993896484,,,333.0,0.23744090519248298,813.466391508328,821.7998046875,-0.81020599603653,0.0500084762845,-0.774412020004652,2.93482512820011,-0.993756651878357,0.00280887889675796,-0.172932162880898,0.226422742009163,-0.0401967540383339,859.080078125,844.70740100641,284.399993896484,24.7256481481481,5167.649727674457,0.14600258093199003
SPX 5/16/25 P5985,5985,1.16028864845789,5158.2,0.06774150177574821,0.04548025,0.01846128,830.0,812.099853515625,821.0499267578125,0.323837242126465,0.212388668060303,,264.5,,,311.0,0.237775473923097,818.413413789173,826.7998046875,-0.79324197769165,0.0563479817611432,-0.857757131427208,3.29423635297178,-0.993645012378693,0.0028345724567771,-0.175674721598625,0.230388179421425,-0.0402267351746559,864.080078125,849.692542379645,264.5,24.7256481481481,5167.649727674457,0.14683835197938622
SPX 5/16/25 P5990,5990,1.16125797899128,5158.2,0.06774150177574821,0.04548025,0.01846128,834.200012207031,816.099975585938,825.1499938964845,0.324987999137211,0.208071697029928,,394.0,,,357.0,0.238116184133815,823.361739812913,831.7998046875,-0.901223003864288,,,,-0.980784118175507,0.00651114480569959,-0.383814930915833,0.6401486992836,-0.0398273579776287,869.080078125,854.677683752879,394.0,24.7256481481481,5167.649727674457,0.14767342509680761
SPX 5/16/25 P5995,5995,1.16222730952466,5158.2,0.06774150177574821,0.04548025,0.01846128,839.7998046875,822.099853515625,830.9498291015625,0.325656204223633,0.211261405944824,,769.760009765625,,,530.0,0.238462905567642,828.31132128732,836.7998046875,-0.865585029125214,0.0202928233869412,-5.26801738848331,4.84887220269954,-0.994310200214386,0.00255550467409194,-0.167346149682999,0.206603705883026,-0.0403170101344585,874.080078125,859.662825126114,769.760009765625,24.7256481481481,5167.649727674457,0.14850780144892725
SPX 5/16/25 P6000,6000,1.16319664005804,5158.2,0.06774150177574821,0.04548025,0.01846128,836.60009765625,834.0,835.300048828125,0.246381950378418,0.20449581146240198,,854.150024414062,2.0,7329.0,74952.0,0.238815510558009,833.262108746367,841.7998046875,-0.995714843273163,,,,-0.992968797683716,0.00303108408115804,-0.189312160015106,0.254197746515274,-0.0403038933873177,879.080078125,864.647966499349,683.969970703125,24.7256481481481,5167.649727674457,0.14934148219750476
SPX 5/16/25 P6005,6005,1.16416597059142,5158.2,0.06774150177574821,0.04548025,0.01846128,849.699951171875,832.0,840.8499755859375,0.32799839019775395,0.209713134765625,,564.5,,,576.0,0.23917387394616402,838.214054840254,846.7998046875,-0.940981984138489,,,,-0.994981586933136,0.00226989993825555,-0.158755764365196,0.182168647646904,-0.0404074974358082,884.080078125,869.633107872584,564.5,24.7256481481481,5167.649727674457,0.1501744685013965
SPX 5/16/25 P6010,6010,1.1651353011248,5158.2,0.06774150177574821,0.04548025,0.01846128,854.400146484375,836.199951171875,845.300048828125,0.32741283416747996,,,599.700012207031,,,433.0,0.23953787299125,843.167114239761,851.7998046875,-0.948094010353088,,,,-1.0,,,,,889.080078125,874.618249245818,599.700012207031,24.7256481481481,5167.649727674457,0.15100676151656592
SPX 5/16/25 P6015,6015,1.16610463165818,5158.2,0.06774150177574821,0.04548025,0.01846128,859.099975585938,841.0,850.049987792969,0.33196899147223496,0.21185115388862702,,641.200012207031,,,200.0,0.239907387274405,848.121239653171,856.7998046875,-0.950365006923676,,,,-0.989304661750793,0.0041491505689919,-0.251891374588013,0.377715677022934,-0.0402862727642059,894.080078125,879.603390619053,641.200012207031,24.7256481481481,5167.649727674457,0.15183836239609197
SPX 5/16/25 P6020,6020,1.16707396219157,5158.2,0.06774150177574821,0.04548025,0.01846128,864.599853515625,846.89990234375,855.7498779296875,0.33184329986572303,0.209519462585449,,727.200012207031,,1.0,350.0,0.240282298598027,853.076401196018,861.7998046875,-0.980924010276794,,,,-0.995545566082001,0.00201133918017149,-0.152554601430893,0.161269038915634,-0.0405281111598015,899.080078125,884.588531992288,727.200012207031,24.7256481481481,5167.649727674457,0.15266927229017932
SPX 5/16/25 P6025,6025,1.16804329272495,5158.2,0.06774150177574821,0.04548025,0.01846128,869.89990234375,851.7998046875,860.849853515625,0.33545475006103503,0.216919574737549,,650.799987792969,,,1607.0,0.240662490881491,858.032547392541,866.7998046875,-0.952504992485046,,,,-0.994539320468903,0.00238900491967797,-0.169462889432907,0.198315694928169,-0.0405275523662567,904.080078125,889.573673365523,650.799987792969,24.7256481481481,5167.649727674457,0.15349949234616841
SPX 5/16/25 P6030,6030,1.16901262325833,5158.2,0.06774150177574821,0.04548025,0.01846128,874.5,856.7998046875,865.64990234375,0.33250244140625,0.171097450256348,,673.299987792969,,,470.0,0.241047850054326,862.989644010407,871.7998046875,-0.95531702041626,,,,-0.998944103717804,0.000357340439222753,-0.101555444300175,0.0233962498605251,-0.0407120734453201,909.080078125,894.558814738757,673.299987792969,24.7256481481481,5167.649727674457,0.15432902370854368
SPX 5/16/25 P6035,6035,1.16998195379171,5158.2,0.06774150177574821,0.04548025,0.01846128,879.599853515625,861.699951171875,870.64990234375,0.33639717102050803,0.20884529113769498,,597.5,,,497.0,0.241438263948103,867.947654526924,876.7998046875,-0.973029017448425,,,,-0.996108055114746,0.00175212789326906,-0.14614562690258,0.140033453702927,-0.0406486727297306,914.080078125,899.543956111992,597.5,24.7256481481481,5167.649727674457,0.1551578675189445
SPX 5/16/25 P6040,6040,1.17095128432509,5158.2,0.06774150177574821,0.04548025,0.01846128,884.39990234375,866.699951171875,875.5499267578125,0.336487846374512,0.202892456054688,,356.100006103516,,,525.0,0.241833622187903,872.906543947624,881.7998046875,-0.854358971118927,,,,-0.996952176094055,0.00138203066308051,-0.133523672819138,0.107306212186813,-0.0407113134860992,919.080078125,904.529097485227,356.100006103516,24.7256481481481,5167.649727674457,0.15598602491617333
SPX 5/16/25 P6045,6045,1.17192061485847,5158.2,0.06774150177574821,0.04548025,0.01846128,889.39990234375,871.699951171875,880.5499267578125,0.33799648284912104,0.20520015716552698,,662.77001953125,,,562.0,0.242233816084432,877.866274478171,886.7998046875,-0.992823004722595,,,,-0.996815383434296,0.00143503863364458,-0.136443063616753,0.112689271569252,-0.0407404117286205,924.080078125,909.514238858461,662.77001953125,24.7256481481481,5167.649727674457,0.15681349703620562
SPX 5/16/25 P6050,6050,1.17288994539186,5158.2,0.06774150177574821,0.04548025,0.01846128,886.2998046875,883.60009765625,884.949951171875,0.254670257568359,0.19638057708740198,,716.140014648438,,2.0,4121.0,0.24263873852763598,882.826822436184,891.7998046875,-1.0,,,,-0.996250927448273,0.00166748627088964,-0.146197870373726,0.134584754705429,-0.0407537259161472,929.080078125,914.499380231696,716.140014648438,24.7256481481481,5167.649727674457,0.1576402850121998
SPX 5/16/25 P6055,6055,1.17385927592524,5158.2,0.06774150177574821,0.04548025,0.01846128,899.10009765625,880.900146484375,890.0001220703125,0.33882785797119097,,,280.0,,,27.0,0.243048283882634,887.788157176762,896.7998046875,-0.832167029380798,0.0297239835956758,-0.23544161827093,1.20475977099643,-1.0,,,,,934.080078125,919.484521604931,280.0,24.7256481481481,5167.649727674457,0.15846638997450532
SPX 5/16/25 P6060,6060,1.17482860645862,5158.2,0.06774150177574821,0.04548025,0.01846128,904.699951171875,886.599853515625,895.64990234375,0.34465019226074195,0.21868780136108398,,954.27001953125,,,110.0,0.243462347888725,892.75024046928,901.7998046875,-0.875627994537354,0.0120200036484866,-13.7757257627805,6.20923223294542,-0.995510697364807,0.00194256892427802,-0.160000950098038,0.1625707000494,-0.0407971888780594,939.080078125,924.469662978166,954.27001953125,24.7256481481481,5167.649727674457,0.15929181305067272
SPX 5/16/25 P6065,6065,1.175797936992,5158.2,0.06774150177574821,0.04548025,0.01846128,909.599853515625,891.5,900.5499267578125,0.345439491271973,0.21396884918212902,,888.080017089844,,,48.0,0.243880827562129,897.713048296318,906.7998046875,-0.96942001581192,,,,-0.996289014816284,0.00162564555648714,-0.148048102855682,0.133112147450447,-0.0408575423061848,944.080078125,929.4548043514,888.080017089844,24.7256481481481,5167.649727674457,0.16011655536546315
SPX 5/16/25 P6070,6070,1.17676726752538,5158.2,0.06774150177574821,0.04548025,0.01846128,914.599853515625,896.5,905.5499267578125,0.346935958862305,0.215996208190918,,718.22998046875,,,80.0,0.244303621103065,902.676553483335,911.7998046875,-0.971383988857269,,,,-0.996171176433563,0.00166499044280499,-0.150785893201828,0.137625589966774,-0.0408872961997986,949.080078125,934.439945724635,718.22998046875,24.7256481481481,5167.649727674457,0.16094061804085666
SPX 5/16/25 P6075,6075,1.17773659805876,5158.2,0.06774150177574821,0.04548025,0.01846128,911.199951171875,908.400146484375,909.800048828125,0.259800930023193,0.18702262878418,,346.899993896484,,,3158.0,0.24473062780767701,907.640725383789,916.7998046875,-0.876124024391174,,,,-0.998640716075897,0.000519328459631652,-0.111445426940918,0.0371708981692791,-0.0410044305026531,954.080078125,939.42508709787,346.899993896484,24.7256481481481,5167.649727674457,0.16176400219606182
SPX 5/16/25 P6080,6080,1.17870592859215,5158.2,0.06774150177574821,0.04548025,0.01846128,924.5,906.39990234375,915.449951171875,0.349199409484863,0.21232746124267599,,696.5,,,38.0,0.24516174798524698,912.605548092889,921.7998046875,-0.970151007175446,,,,-0.996847450733185,0.00137136480771005,-0.141182571649551,0.111429579555988,-0.0409779623150826,959.080078125,944.410228471105,696.5,24.7256481481481,5167.649727674457,0.16258670894752536
SPX 5/16/25 P6085,6085,1.17967525912553,5158.2,0.06774150177574821,0.04548025,0.01846128,929.5,911.39990234375,920.449951171875,0.35081005096435497,0.214464340209961,,346.380004882812,,,54.0,0.245596882881038,917.570997756584,926.7998046875,-0.864238977432251,0.0192496600693313,-0.208442190871703,0.884343855396978,-0.996730804443359,0.00141341215930879,-0.143868371844292,0.116001918911934,-0.0410077534615993,964.080078125,949.395369844339,346.380004882812,24.7256481481481,5167.649727674457,0.1634087394089401
SPX 5/16/25 P6090,6090,1.1806445896589102,5158.2,0.06774150177574821,0.04548025,0.01846128,933.599975585938,915.5,924.549987792969,0.351077478681982,0.203528890219273,,453.070007324219,,,36.0,0.24603593460513098,922.537037312663,931.7998046875,-0.91261500120163,,,,-0.990072011947632,0.00363101111724973,-0.259126842021942,0.352545917034149,-0.0408183559775352,969.080078125,954.380511217574,453.070007324219,24.7256481481481,5167.649727674457,0.16423009469125532
SPX 5/16/25 P6095,6095,1.18161392019229,5158.2,0.06774150177574821,0.04548025,0.01846128,939.39990234375,921.2998046875,930.349853515625,0.353031845092773,0.209514045715332,,820.669982910156,,,84.0,0.246478806067374,927.503663442899,936.7998046875,-0.987118005752563,,,,-0.997425258159637,0.00110266206320375,-0.133799374103546,0.0884090811014175,-0.0410990528762341,974.080078125,959.365652590809,820.669982910156,24.7256481481481,5167.649727674457,0.16505077590268458
SPX 5/16/25 P6100,6100,1.18258325072567,5158.2,0.06774150177574821,0.04548025,0.01846128,936.0,933.300048828125,934.6500244140625,0.262347412109375,0.20532396316528298,,886.299987792969,9.0,1.0,3895.0,0.246925400918692,932.470835936376,941.7998046875,-0.99036031961441,,,,-0.997833013534546,0.000912478310056031,-0.127669677138329,0.0717302784323692,-0.0411456041038036,979.080078125,964.350793964044,788.700012207031,24.7256481481481,5167.649727674457,0.1658707841487152
SPX 5/16/25 P6105,6105,1.18355258125905,5158.2,0.06774150177574821,0.04548025,0.01846128,948.5,930.200012207031,939.3500061035155,0.354814140600851,,,662.400024414062,,,55.0,0.247375623498787,937.438553571584,946.7998046875,-0.973989009857178,,,,-0.991229593753815,0.0032506778370589,-0.242400228977203,0.313924998044968,-0.0409590378403664,984.080078125,969.335935337278,662.400024414062,24.7256481481481,5167.649727674457,0.16669012053211768
SPX 5/16/25 P6110,6110,1.18452191179244,5158.2,0.06774150177574821,0.04548025,0.01846128,954.39990234375,936.2998046875,945.349853515625,0.357480278015137,0.216957759857178,,837.099975585938,,,185.0,0.2478293787903,942.406782330786,951.7998046875,-0.947247982025146,0.00315379923226304,-0.192650506598409,0.266816643716203,-0.99701863527298,0.00126078142784536,-0.142771542072296,0.104678206145763,-0.0411864817142487,989.080078125,974.321076710513,837.099975585938,24.7256481481481,5167.649727674457,0.16750878615295373
SPX 5/16/25 P6115,6115,1.18549124232582,5158.2,0.06774150177574821,0.04548025,0.01846128,957.599853515625,941.199951171875,949.39990234375,0.344901161193848,,,841.700012207031,,,774.0,0.248286572379385,947.375508224836,956.7998046875,-0.948845028877258,0.00180085923301462,-0.139897862981499,0.139453151142111,-1.0,,,,,994.080078125,979.306218083748,841.700012207031,24.7256481481481,5167.649727674457,0.16832678210858532
SPX 5/16/25 P6120,6120,1.1864605728592,5158.2,0.06774150177574821,0.04548025,0.01846128,964.2998046875,946.199951171875,955.2498779296875,0.357956695556641,,,846.599975585938,,,702.0,0.248747110422631,952.344713191803,961.7998046875,-0.949326992034912,0.00139492803157103,-0.127266070675917,0.104720853977297,-1.0,,,,,999.080078125,984.291359456982,846.599975585938,24.7256481481481,5167.649727674457,0.1691441094936844
SPX 5/16/25 P6125,6125,1.18742990339258,5158.2,0.06774150177574821,0.04548025,0.01846128,968.400024414062,950.299987792969,959.3500061035155,0.36000379960509904,0.188144082269507,,849.599975585938,,,172.0,0.24921089962019402,957.314379879354,966.7998046875,-0.954281985759735,,,,-0.990946173667908,0.00326946610584855,-0.252416908740997,0.323454558849335,-0.0410846471786499,1004.080078125,989.276500830217,849.599975585938,24.7256481481481,5167.649727674457,0.16996076940024046
SPX 5/16/25 P6130,6130,1.1883992339259601,5158.2,0.06774150177574821,0.04548025,0.01846128,974.199951171875,956.099853515625,965.14990234375,0.361927680969238,0.20096658706665,,865.599975585938,,,122.0,0.249677847194992,962.284491614956,971.7998046875,-0.950558006763458,0.00586548209073539,-0.365909573150009,0.591419291138827,-0.998474776744843,0.000578288221731782,-0.120920933783054,0.0444743372499943,-0.0413714163005352,1009.080078125,994.261642203452,865.599975585938,24.7256481481481,5167.649727674457,0.17077676291756969
SPX 5/16/25 P6135,6135,1.18936856445934,5158.2,0.06774150177574821,0.04548025,0.01846128,979.199951171875,961.099853515625,970.14990234375,0.363405151367188,0.204892158508301,,779.299987792969,,,38.0,0.250147860877744,967.25502727268,976.7998046875,-1.0,,,,-0.998318016529083,0.000653827155474573,-0.124176792800426,0.0512660183012486,-0.0413998141884804,1014.080078125,999.246783576687,779.299987792969,24.7256481481481,5167.649727674457,0.1715920911323245
SPX 5/16/25 P6140,6140,1.19033789499273,5158.2,0.06774150177574821,0.04548025,0.01846128,984.199951171875,966.099853515625,975.14990234375,0.363103065490723,,,780.5,,,141.0,0.250620848897599,972.225986770343,981.7998046875,-0.966772973537445,,,,-1.0,,,,,1019.080078125,1004.23192494992,780.5,24.7256481481481,5167.649727674457,0.1724067551285007
SPX 5/16/25 P6145,6145,1.1913072255261101,5158.2,0.06774150177574821,0.04548025,0.01846128,988.299987792969,970.200012207031,979.25,0.36515498775273303,,,769.799987792969,,,94.0,0.251096719978118,977.197334814612,986.7998046875,-0.959532976150513,,,,-0.99135434627533,0.0030953751411289,-0.249825000762939,0.309713780879974,-0.0412336997687817,1024.080078125,1009.21706632316,769.799987792969,24.7256481481481,5167.649727674457,0.17322075598744782
SPX 5/16/25 P6150,6150,1.19227655605949,5158.2,0.06774150177574821,0.04548025,0.01846128,994.099853515625,976.0,985.0499267578125,0.367073745727539,0.191820983886719,,838.77001953125,,1.0,1561.0,0.251575383338275,982.169077828949,991.7998046875,-0.985774993896484,,,,-0.998965322971344,0.00030528218485415,-0.115125492215157,0.0224098470062017,-0.0415233373641968,1029.080078125,1014.20220769639,838.77001953125,24.7256481481481,5167.649727674457,0.17403409478787624
SPX 5/16/25 P6155,6155,1.1932458865928701,5158.2,0.06774150177574821,0.04548025,0.01846128,999.099853515625,981.0,990.0499267578125,0.368511009216309,0.198334980010986,,1013.09997558594,,,26.0,0.252056748698212,987.141186597774,996.7998046875,-1.0,,,,-0.998785436153412,0.000404127989895642,-0.118727490305901,0.0306732337921858,-0.0415509343147278,1034.080078125,1019.18734906963,1013.09997558594,24.7256481481481,5167.649727674457,0.17484677260586645
SPX 5/16/25 P6160,6160,1.19421521712625,5158.2,0.06774150177574821,0.04548025,0.01846128,1003.20001220703,985.099975585938,994.1499938964839,0.36881354793051896,,,368.5,,,49.0,0.25254072628934504,992.113647867735,1001.7998046875,-0.804898977279663,0.0301469839969402,-0.502061827003719,1.81819092846231,-0.991814613342285,0.00292426184751093,-0.244828343391418,0.294091999530792,-0.0413507111370564,1039.080078125,1024.17249044286,368.5,24.7256481481481,5167.649727674457,0.1756587905148781
SPX 5/16/25 P6165,6165,1.19518454765963,5158.2,0.06774150177574821,0.04548025,0.01846128,1009.09985351562,991.0,1000.04992675781,0.37142341613769503,0.20785406112670898,,395.079986572266,,,99.0,0.253027226868528,997.086464869941,1006.7998046875,-0.823427975177765,,,,-0.998460710048676,0.000566837843507528,-0.125484809279442,0.0450877547264099,-0.0416073463857174,1044.080078125,1029.1576318161,395.079986572266,24.7256481481481,5167.649727674457,0.17647014958575738
SPX 5/16/25 P6170,6170,1.19615387819302,5158.2,0.06774150177574821,0.04548025,0.01846128,1014.0,995.89990234375,1004.949951171875,0.370290756225586,,,1054.0,,,183.0,0.253516161735913,1002.05960958515,1011.7998046875,-1.0,,,,-1.0,,,,,1049.080078125,1034.14277318933,1054.0,24.7256481481481,5167.649727674457,0.17728085088674608
SPX 5/16/25 P6175,6175,1.1971232087264,5158.2,0.06774150177574821,0.04548025,0.01846128,1019.0,1000.89990234375,1009.949951171875,0.37185791015625,,,1059.19995117188,,,961.0,0.25400744275612697,1007.03307561965,1016.7998046875,-1.0,,,,-1.0,,,,,1054.080078125,1039.12791456256,1059.19995117188,24.7256481481481,5167.649727674457,0.1780908954834906
SPX 5/16/25 P6180,6180,1.1980925392597799,5158.2,0.06774150177574821,0.04548025,0.01846128,1024.0,1005.19995117188,1014.59997558594,0.375113410949707,,,1052.69995117188,,,42.0,0.254500982382404,1012.00685173909,1021.7998046875,-1.0,,,,-1.0,,,,,1059.080078125,1044.1130559358,1052.69995117188,24.7256481481481,5167.649727674457,0.17890028443904918
SPX 5/16/25 P6185,6185,1.19906186979316,5158.2,0.06774150177574821,0.04548025,0.01846128,1028.09997558594,1010.0,1019.04998779297,0.375322667461922,,,808.799987792969,,,62.0,0.254996693683335,1016.98092714024,1026.7998046875,-0.964542984962463,,,,-0.992125809192657,0.00277277431450784,-0.244701370596886,0.28345000743866,-0.0415302626788616,1064.080078125,1049.09819730903,808.799987792969,24.7256481481481,5167.649727674457,0.1797090188139009
SPX 5/16/25 P6190,6190,1.2000312003265399,5158.2,0.06774150177574821,0.04548025,0.01846128,1033.89990234375,1015.7998046875,1024.849853515625,0.377226371765137,,,752.099975585938,,,24.0,0.255494490371854,1021.95529143403,1031.7998046875,-1.0,,,,-1.0,,,,,1069.080078125,1054.08333868227,752.099975585938,24.7256481481481,5167.649727674457,0.18051709966595444
SPX 5/16/25 P6195,6195,1.20100053085992,5158.2,0.06774150177574821,0.04548025,0.01846128,1038.89990234375,1020.7998046875,1029.849853515625,0.37867919921875,,,533.369995117188,,,30.0,0.25599428683611,1026.92993462931,1036.7998046875,-0.895466983318329,,,,-1.0,,,,,1074.080078125,1059.0684800555,533.369995117188,24.7256481481481,5167.649727674457,0.18132452805055538
SPX 5/16/25 P6200,6200,1.20196986139331,5158.2,0.06774150177574821,0.04548025,0.01846128,1043.89990234375,1025.80004882812,1034.849975585935,0.38012996673584,,,889.179992675781,,1.0,1751.0,0.256495998171885,1031.90484156512,1041.7998046875,-0.985756993293762,,,,-1.0,,,,,1079.080078125,1064.05362142874,889.179992675781,24.7256481481481,5167.649727674457,0.18213130502049554
SPX 5/16/25 P6205,6205,1.2029391919266899,5158.2,0.06774150177574821,0.04548025,0.01846128,1048.0,1029.90002441406,1038.9500122070299,0.38034555051896596,,,1086.30004882812,,,9.0,0.25699954021626,1036.88001965679,1046.7998046875,-1.0,,,,-0.992482304573059,0.00262546446174383,-0.242333054542542,0.27117645740509,-0.041677538305521,1084.080078125,1069.03876280197,1086.30004882812,24.7256481481481,5167.649727674457,0.18293743162602027
SPX 5/16/25 P6210,6210,1.20390852246007,5158.2,0.06774150177574821,0.04548025,0.01846128,1053.80004882812,1035.69995117188,1044.75,0.382242050170898,,,267.700012207031,,,24.0,0.25750482958213,1041.85543774721,1051.7998046875,-0.707874000072479,0.0612585134780396,-1.25645410052016,4.25533862718847,-1.0,,,,,1089.080078125,1074.02390417521,267.700012207031,24.7256481481481,5167.649727674457,0.18374290891483702
SPX 5/16/25 P6215,6215,1.20487785299345,5158.2,0.06774150177574821,0.04548025,0.01846128,1058.80004882812,1040.69995117188,1049.75,0.383684349060059,,,276.100006103516,,,33.0,0.25801178369334,1046.83110967743,1056.7998046875,-0.724502980709076,0.0576512597339941,-1.02593868531968,3.71964268525486,-1.0,,,,,1094.080078125,1079.00904554844,276.100006103516,24.7256481481481,5167.649727674457,0.18454773793212412
SPX 5/16/25 P6220,6220,1.20584718352683,5158.2,0.06774150177574821,0.04548025,0.01846128,1063.80004882812,1045.0,1054.40002441406,0.38325008392334,,,324.100006103516,,,15.0,0.25852032082014,1051.80701038799,1061.7998046875,-0.605288028717041,0.0391162815524776,-4.43943918220983,6.48060759916299,-1.0,,,,,1099.080078125,1083.99418692168,324.100006103516,24.7256481481481,5167.649727674457,0.18535191972053783
SPX 5/16/25 P6225,6225,1.20681651406022,5158.2,0.06774150177574821,0.04548025,0.01846128,1068.80004882812,1049.80004882812,1059.30004882812,0.38655891418457,,,487.989990234375,,,122.0,0.259030360114611,1056.78313758306,1066.7998046875,-0.937273025512695,,,,-1.0,,,,,1104.080078125,1088.97932829491,487.989990234375,24.7256481481481,5167.649727674457,0.18615545532022096
SPX 5/16/25 P6230,6230,1.2077858445936,5158.2,0.06774150177574821,0.04548025,0.01846128,1073.80004882812,1055.69995117188,1064.75,0.386110649108887,,,584.719970703125,,,18.0,0.259541821645928,1061.75948365611,1071.7998046875,-0.942252993583679,,,,-1.0,,,,,1109.080078125,1093.96446966815,584.719970703125,24.7256481481481,5167.649727674457,0.18695834576881148
SPX 5/16/25 P6240,6240,1.20972450566036,5158.2,0.06774150177574821,0.04548025,0.01846128,1083.69995117188,1065.59985351562,1074.64990234375,0.388268013000488,,,594.320007324219,,,52.0,0.260568696489153,1071.71280344956,1081.7998046875,-0.963979005813599,,,,-1.0,,,,,1119.080078125,1103.93475241462,594.320007324219,24.7256481481481,5167.649727674457,0.18856219535078594
SPX 5/16/25 P6250,6250,1.21166316672712,5158.2,0.06774150177574821,0.04548025,0.01846128,1092.80004882812,1074.69995117188,1083.75,0.39172403312889204,,,913.440002441406,,2.0,272.0,0.26160032554743,1081.66690868568,1091.7998046875,-1.0,,,,-0.993129789829254,0.00234949169680476,-0.239262759685516,0.24864374101162,-0.0420036464929581,1129.080078125,1113.90503516109,913.440002441406,24.7256481481481,5167.649727674457,0.19016347671775974
SPX 5/16/25 P6260,6260,1.21360182779389,5158.2,0.06774150177574821,0.04548025,0.01846128,1103.59985351562,1085.5,1094.54992675781,0.395040893554688,,,1090.7900390625,,,56.0,0.262636105828835,1091.62176575455,1101.7998046875,-1.0,,,,-1.0,,,,,1139.080078125,1123.87531790755,1090.7900390625,24.7256481481481,5167.649727674457,0.1917621980814569
SPX 5/16/25 P6270,6270,1.21554048886065,5158.2,0.06774150177574821,0.04548025,0.01846128,1113.60009765625,1094.59997558594,1104.1000366210951,0.39790069580078097,,,685.599975585938,,,2.0,0.263675452116385,1101.57730391593,1111.7998046875,-1.0,,,,-1.0,,,,,1149.080078125,1133.84560065402,685.599975585938,24.7256481481481,5167.649727674457,0.19335836761427902
SPX 5/16/25 P6275,6275,1.21650981939403,5158.2,0.06774150177574821,0.04548025,0.01846128,1118.59985351562,1100.5,1109.54992675781,0.3973974609375,,,484.700012207031,,,24.0,0.264196284708526,1106.55532792065,1116.7998046875,-0.906580984592438,,,,-1.0,,,,,1154.080078125,1138.83074202726,484.700012207031,24.7256481481481,5167.649727674457,0.19415549798729734
SPX 5/16/25 P6280,6280,1.21747914992741,5158.2,0.06774150177574821,0.04548025,0.01846128,1123.5,1105.39990234375,1114.449951171875,0.39993888854980497,,,1236.23999023438,,,2.0,0.264717797837005,1111.53350305379,1121.7998046875,-0.989026010036469,,,,-1.0,,,,,1159.080078125,1143.81588340049,1236.23999023438,24.7256481481481,5167.649727674457,0.19495199344955694
